CUST_ID,segment,segment_name,BALANCE,CREDIT_LIMIT,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PAYMENTS,MINIMUM_PAYMENTS,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,PRC_FULL_PAYMENT,BALANCE_TO_LIMIT_RATIO
C17462,1,Low-Balance Occasional Users,564.02688,2000.0,941.82,65.58,0.0,506.930593,198.49507,11,0.5,0.083333,0.0,0.0,0.28201344
C17463,1,Low-Balance Occasional Users,120.307206,2500.0,653.95,0.0,0.0,1327.025412,195.935077,8,0.416667,0.0,0.0,0.2,0.0481228824
C17464,2,Full-Payment Transactors,32.71168,3000.0,0.0,350.0,0.0,421.815239,178.406886,6,0.0,0.333333,0.0,1.0,0.010903893333333334
C17465,2,Full-Payment Transactors,133.797452,2500.0,0.0,2460.0,0.0,3601.545344,131.732911,24,0.0,0.5,0.0,1.0,0.0535189808
C17466,2,Full-Payment Transactors,532.467828,4500.0,1186.74,2075.76,0.0,2683.090485,177.053495,17,0.1,0.8,0.0,0.333333,0.11832618400000001
C17467,0,High-Utilization Revolvers,799.274442,1000.0,449.65,457.16,730.50642,1590.918593,1227.773229,29,0.583333,0.75,0.083333,0.083333,0.799274442
C17468,0,High-Utilization Revolvers,857.256959,3000.0,484.2,152.64,2224.941246,443.001353,301.273706,7,0.166667,0.166667,0.5,0.0,0.2857523196666667
C17469,4,Cash Advance Revolvers,6681.371469,9000.0,2968.2,0.0,7709.347455,3035.412729,3142.889196,26,0.166667,0.0,0.166667,0.0,0.7423746076666666
C17470,1,Low-Balance Occasional Users,34.775517,1500.0,0.0,0.0,18.240626,1132.985402,146.997558,0,0.0,0.0,0.083333,0.083333,0.023183678
C17471,2,Full-Payment Transactors,25.99831,2500.0,111.24,287.33,0.0,821.069037,132.906041,4,0.083333,0.25,0.0,0.8,0.010399324
C17472,4,Cash Advance Revolvers,6256.556896,6500.0,0.0,0.0,2045.731359,1573.751794,2135.483305,0,0.0,0.0,0.416667,0.0,0.9625472147692308
C17473,3,Active Purchasers,561.003319,5500.0,10975.0,602.0,875.58307,12148.50351,188.413837,97,1.0,0.5,0.25,0.666667,0.10200060345454547
C17474,0,High-Utilization Revolvers,919.252125,2000.0,1002.4,0.0,196.076296,173.632529,2541.357009,18,0.5,0.0,0.25,0.0,0.4596260625
C17476,4,Cash Advance Revolvers,3139.84354,9000.0,0.0,859.03,1360.869614,8655.727728,4234.428854,31,0.0,1.0,0.333333,0.0,0.3488715044444444
C17477,0,High-Utilization Revolvers,1106.42635,2500.0,0.0,0.0,639.271966,364.636263,263.85412,0,0.0,0.0,0.333333,0.0,0.44257053999999996
C17478,0,High-Utilization Revolvers,611.327959,600.0,0.0,518.88,0.0,670.361848,861.197225,76,0.0,1.0,0.0,0.0,1.0
C17479,0,High-Utilization Revolvers,1205.024103,1000.0,0.0,1247.43,0.0,1314.358147,2812.820485,41,0.0,1.0,0.0,0.0,1.0
C17480,0,High-Utilization Revolvers,600.450838,800.0,104.78,247.1,445.263361,785.561972,378.370091,10,0.25,0.5,0.583333,0.0,0.7505635475
C17481,2,Full-Payment Transactors,32.928594,2500.0,0.0,337.0,0.0,398.157668,156.144868,18,0.0,1.0,0.0,0.5,0.013171437599999999
C17482,1,Low-Balance Occasional Users,35.862466,1500.0,361.49,0.0,0.0,625.790303,155.444689,9,0.454545,0.0,0.0,0.5,0.023908310666666665
C17483,1,Low-Balance Occasional Users,673.592238,3000.0,303.56,1896.06,0.0,2377.36405,172.185143,32,0.25,1.0,0.0,0.0,0.22453074599999998
C17484,0,High-Utilization Revolvers,1456.624844,1500.0,0.0,53.9,0.0,330.888649,527.393837,7,0.0,0.583333,0.0,0.0,0.9710832293333332
C17485,0,High-Utilization Revolvers,1254.480637,1500.0,0.0,0.0,263.591009,684.225274,440.890884,0,0.0,0.0,0.083333,0.0,0.8363204246666666
C17486,1,Low-Balance Occasional Users,5.135703,1500.0,0.0,323.71,0.0,219.996991,27.362336,17,0.0,1.0,0.0,0.083333,0.003423802
C17487,0,High-Utilization Revolvers,706.327578,2500.0,169.54,0.0,1406.735573,302.97678,142.597254,3,0.333333,0.0,0.888889,0.0,0.2825310312
C17488,0,High-Utilization Revolvers,3610.883496,4500.0,0.0,0.0,2791.511852,810.481966,944.5895,0,0.0,0.0,0.166667,0.0,0.8024185546666667
C17489,1,Low-Balance Occasional Users,95.055337,2500.0,16.8,116.65,437.390028,469.271786,160.662631,6,0.083333,0.333333,0.083333,0.090909,0.038022134799999996
C17490,1,Low-Balance Occasional Users,1242.886266,4000.0,17.6,0.0,0.0,589.674674,472.763536,1,0.083333,0.0,0.0,0.0,0.3107215665
C17491,2,Full-Payment Transactors,9.048773,2000.0,0.0,316.2,0.0,391.398298,89.505939,24,0.0,1.0,0.0,0.6,0.004524386500000001
C17492,1,Low-Balance Occasional Users,169.892916,2000.0,973.5,0.0,0.0,28.078586,41.457336,1,0.166667,0.0,0.0,0.0,0.084946458
C17493,0,High-Utilization Revolvers,1397.560022,2000.0,0.0,0.0,869.402466,543.796511,405.832948,0,0.0,0.0,0.166667,0.0,0.698780011
C17494,0,High-Utilization Revolvers,1185.330971,3000.0,0.0,0.0,1651.711638,341.938368,367.00205,0,0.0,0.0,0.5,0.0,0.3951103236666667
C17495,1,Low-Balance Occasional Users,978.771066,4000.0,545.12,359.92,0.0,392.482391,315.469998,20,0.166667,0.666667,0.0,0.0,0.2446927665
C17496,1,Low-Balance Occasional Users,283.691223,1000.0,45.65,0.0,0.0,165.821773,252.47599,1,0.083333,0.0,0.0,0.0,0.283691223
C17497,1,Low-Balance Occasional Users,6.24762,4500.0,0.0,108.2,0.0,0.0,312.343947,5,0.0,0.416667,0.0,0.0,0.0013883600000000002
C17498,1,Low-Balance Occasional Users,28.612828,3000.0,0.0,208.0,0.0,253.537038,169.800871,10,0.0,0.833333,0.0,0.0,0.009537609333333334
C17499,0,High-Utilization Revolvers,677.778395,1500.0,0.0,0.0,1361.306734,1515.946459,143.812331,0,0.0,0.0,0.125,0.0,0.45185226333333334
C17500,0,High-Utilization Revolvers,724.614301,1700.0,431.4,1103.31,1363.547989,1809.593702,283.938453,18,0.416667,0.5,0.75,0.090909,0.42624370647058824
C17501,1,Low-Balance Occasional Users,59.797799,2000.0,289.4,19.85,0.0,675.101601,425.907075,8,0.166667,0.083333,0.0,0.25,0.0298988995
C17502,1,Low-Balance Occasional Users,42.653615,5000.0,0.0,93.24,0.0,156.57819,95.992733,6,0.0,0.5,0.0,0.0,0.008530723
C17503,1,Low-Balance Occasional Users,284.43378,1500.0,0.0,212.92,0.0,1202.791804,150.107024,15,0.0,0.833333,0.0,0.0,0.18962252000000002
C17504,0,High-Utilization Revolvers,1569.712031,1700.0,375.92,0.0,38.237206,530.069186,1003.039654,6,0.333333,0.0,0.083333,0.0,0.9233600182352941
C17505,3,Active Purchasers,2130.050015,6000.0,835.96,208.24,0.0,597.906134,422.543556,26,0.7,0.7,0.0,0.0,0.3550083358333333
C17506,0,High-Utilization Revolvers,539.072205,500.0,128.64,111.87,0.0,340.349133,570.446577,14,0.25,0.916667,0.0,0.0,1.0
C17507,2,Full-Payment Transactors,31.872458,1500.0,0.0,394.0,0.0,778.621541,154.099558,6,0.0,0.25,0.0,1.0,0.021248305333333335
C17508,1,Low-Balance Occasional Users,209.026944,3500.0,657.19,863.57,0.0,1771.078066,192.557306,24,0.25,0.916667,0.0,0.166667,0.059721984
C17509,1,Low-Balance Occasional Users,683.286191,1500.0,706.08,0.0,0.0,1847.90353,717.097215,13,0.916667,0.0,0.0,0.0,0.45552412733333336
C17510,1,Low-Balance Occasional Users,457.07022,2500.0,1273.0,0.0,0.0,2633.35913,148.635903,1,0.083333,0.0,0.0,0.0,0.182828088
C17511,1,Low-Balance Occasional Users,13.440318,1500.0,0.0,0.0,138.410148,150.90008,18.958252,0,0.0,0.0,0.125,0.142857,0.008960212
C17512,0,High-Utilization Revolvers,762.921161,1500.0,992.67,221.88,399.600567,1579.200728,314.347243,14,0.166667,0.25,0.25,0.083333,0.5086141073333333
C17513,1,Low-Balance Occasional Users,69.4432,2500.0,0.0,368.16,0.0,153.124113,143.416453,32,0.0,1.0,0.0,0.083333,0.02777728
C17514,2,Full-Payment Transactors,26.526741,1500.0,0.0,135.31,0.0,93.853979,112.781199,7,0.0,0.75,0.0,0.8,0.017684494000000002
C17515,1,Low-Balance Occasional Users,52.358663,4000.0,658.24,0.0,0.0,1609.331101,149.861526,2,0.166667,0.0,0.0,0.0,0.01308966575
C17516,3,Active Purchasers,1144.128891,4000.0,688.15,685.12,1101.351331,1705.162709,375.042212,30,1.0,0.833333,0.166667,0.0,0.28603222275
C17517,1,Low-Balance Occasional Users,399.50457,1200.0,410.28,329.83,0.0,1379.683829,420.645913,33,0.333333,1.0,0.0,0.0,0.332920475
C17518,2,Full-Payment Transactors,71.431411,2500.0,0.0,2068.41,0.0,1984.989648,59.522727,27,0.0,1.0,0.0,0.25,0.0285725644
C17519,2,Full-Payment Transactors,42.288669,2000.0,0.0,313.36,0.0,428.089548,189.922028,8,0.0,0.666667,0.0,0.666667,0.0211443345
C17521,1,Low-Balance Occasional Users,528.324583,3000.0,0.0,0.0,2101.089889,1398.911214,167.442242,0,0.0,0.0,0.416667,0.333333,0.17610819433333333
C17522,0,High-Utilization Revolvers,1609.514614,1700.0,0.0,0.0,136.209339,277.622861,705.401828,0,0.0,0.0,0.083333,0.0,0.9467733023529411
C17523,1,Low-Balance Occasional Users,442.111046,3000.0,0.0,671.36,777.528996,63.199553,210.928816,13,0.0,0.5,0.083333,0.0,0.14737034866666665
C17524,0,High-Utilization Revolvers,1075.032405,1200.0,0.0,0.0,134.388107,585.94084,262.139361,0,0.0,0.0,0.25,0.0,0.8958603374999999
C17525,1,Low-Balance Occasional Users,24.660951,500.0,0.0,0.0,398.729042,757.357928,132.251286,0,0.0,0.0,0.090909,0.5,0.049321902
C17526,2,Full-Payment Transactors,55.17712,2500.0,0.0,532.64,0.0,547.608958,136.197871,8,0.0,0.7,0.0,1.0,0.022070848
C17527,0,High-Utilization Revolvers,734.729977,1200.0,0.0,0.0,428.36939,1596.300157,179.245282,0,0.0,0.0,0.083333,0.181818,0.6122749808333333
C17528,3,Active Purchasers,2479.815703,10500.0,5142.57,669.6,638.563709,4586.498256,680.37248,27,0.75,0.416667,0.083333,0.0,0.23617292409523813
C17529,2,Full-Payment Transactors,112.702102,2000.0,1437.38,0.0,0.0,1469.057487,127.594194,17,0.583333,0.0,0.0,1.0,0.056351051
C17530,2,Full-Payment Transactors,3.513242,1500.0,0.0,48.04,0.0,140.940173,109.557678,4,0.0,0.333333,0.0,0.6,0.0023421613333333333
C17531,4,Cash Advance Revolvers,2760.89889,7500.0,0.0,0.0,4278.969301,997.950103,750.602361,0,0.0,0.0,0.6,0.0,0.36811985199999997
C17532,1,Low-Balance Occasional Users,784.627873,1800.0,641.0,0.0,913.146344,1657.991354,288.038151,12,0.916667,0.0,0.083333,0.0,0.4359043738888889
C17533,0,High-Utilization Revolvers,4071.993764,5000.0,0.0,0.0,1541.393819,1528.928247,1157.358718,0,0.0,0.0,0.25,0.0,0.8143987528
C17534,3,Active Purchasers,3616.393429,5500.0,30.0,2429.18,0.0,2203.05836,922.316357,194,0.083333,1.0,0.0,0.0,0.6575260780000001
C17535,3,Active Purchasers,2971.600871,5000.0,4694.68,1818.7,0.0,4960.050608,1273.686277,41,0.333333,0.833333,0.0,0.0,0.5943201742
C17536,0,High-Utilization Revolvers,677.403883,1200.0,0.0,0.0,1149.411566,126.873568,125.922743,0,0.0,0.0,0.666667,0.0,0.5645032358333333
C17538,0,High-Utilization Revolvers,1884.083078,2000.0,0.0,31.66,493.377807,901.067057,547.826691,2,0.0,0.166667,0.583333,0.0,0.942041539
C17539,1,Low-Balance Occasional Users,114.752318,2500.0,0.0,387.12,0.0,981.332431,122.369566,12,0.0,0.916667,0.0,0.181818,0.045900927200000004
C17540,2,Full-Payment Transactors,201.487515,4000.0,0.0,1688.12,0.0,1641.148627,174.408798,12,0.0,1.0,0.0,1.0,0.05037187875
C17541,3,Active Purchasers,299.531528,7500.0,1263.54,2209.57,0.0,3019.01839,184.243337,32,0.583333,1.0,0.0,0.416667,0.03993753706666667
C17542,1,Low-Balance Occasional Users,146.616802,1200.0,0.0,0.0,614.430788,216.978003,173.047732,0,0.0,0.0,0.166667,0.0,0.12218066833333334
C17543,4,Cash Advance Revolvers,2421.820915,5000.0,0.0,0.0,4045.770203,334.730343,442.116227,0,0.0,0.0,0.5,0.0,0.48436418299999995
C17544,0,High-Utilization Revolvers,1728.29571,1700.0,0.0,673.8,0.0,727.421149,1751.732122,12,0.0,1.0,0.0,0.0,1.0
C17545,1,Low-Balance Occasional Users,1035.03102,3400.0,0.0,704.17,0.0,274.26228,272.890448,33,0.0,1.0,0.0,0.0,0.30442088823529406
C17546,2,Full-Payment Transactors,14.869439,1500.0,0.0,391.68,0.0,442.402951,157.621718,10,0.0,0.833333,0.0,1.0,0.009912959333333334
C17547,0,High-Utilization Revolvers,842.103869,1000.0,0.0,496.56,0.0,254.599294,467.881962,12,0.0,1.0,0.0,0.0,0.842103869
C17548,0,High-Utilization Revolvers,1809.917132,2500.0,0.0,266.64,0.0,77.991128,13916.7029,24,0.0,1.0,0.0,0.0,0.7239668528000001
C17549,3,Active Purchasers,399.156352,2500.0,894.49,1976.27,0.0,3064.377023,187.846647,109,0.583333,1.0,0.0,0.0,0.1596625408
C17550,3,Active Purchasers,193.050982,10000.0,1337.1,0.0,91.705707,2067.611692,98.85433,13,0.875,0.0,0.125,0.5,0.0193050982
C17551,0,High-Utilization Revolvers,1243.68657,1700.0,0.0,221.72,1324.264801,2268.784133,554.297666,26,0.0,0.916667,0.333333,0.0,0.7315803352941177
C17553,1,Low-Balance Occasional Users,135.418099,3000.0,0.0,777.16,0.0,601.471905,174.116193,47,0.0,1.0,0.0,0.0,0.04513936633333334
C17554,2,Full-Payment Transactors,19.587949,2700.0,0.0,299.77,0.0,327.059511,133.485652,16,0.0,1.0,0.0,0.888889,0.007254795925925925
C17555,1,Low-Balance Occasional Users,745.368581,1700.0,0.0,153.89,0.0,500.110264,191.010274,11,0.0,0.916667,0.0,0.0,0.4384521064705882
C17556,1,Low-Balance Occasional Users,274.305611,2500.0,0.0,419.88,0.0,665.834636,185.135125,24,0.0,1.0,0.0,0.0,0.1097222444
C17557,1,Low-Balance Occasional Users,0.0,3000.0,0.0,443.28,0.0,0.0,312.343947,12,0.0,1.0,0.0,0.0,0.0
C17558,0,High-Utilization Revolvers,367.033521,600.0,567.75,0.0,0.0,484.20499,210.03677,8,0.666667,0.0,0.0,0.0,0.6117225350000001
C17559,1,Low-Balance Occasional Users,475.301123,7000.0,415.47,0.0,762.195411,3965.150992,177.117122,2,0.166667,0.0,0.25,0.0,0.06790016042857143
C17560,0,High-Utilization Revolvers,1865.271423,2000.0,412.0,0.0,0.0,597.104874,666.876023,2,0.166667,0.0,0.0,0.0,0.9326357114999999
C17561,3,Active Purchasers,1618.277656,3200.0,1616.35,1414.93,0.0,2513.922495,371.025272,52,0.909091,0.636364,0.0,0.0,0.5057117675
C17562,2,Full-Payment Transactors,36.57785,3000.0,0.0,561.48,0.0,891.708605,167.286067,6,0.0,0.416667,0.0,1.0,0.012192616666666666
C17563,0,High-Utilization Revolvers,443.558578,1200.0,26.09,0.0,646.932676,1218.866837,200.752923,4,0.083333,0.0,0.5,0.083333,0.36963214833333335
C17565,1,Low-Balance Occasional Users,17.905235,4000.0,0.0,159.0,0.0,134.532028,61.971748,2,0.0,0.083333,0.0,0.166667,0.0044763087500000005
C17566,3,Active Purchasers,1514.885982,4500.0,834.3,93.76,0.0,2797.8913,469.817435,31,0.727273,0.818182,0.0,0.0,0.33664132933333335
C17567,1,Low-Balance Occasional Users,63.292505,4000.0,0.0,545.38,0.0,520.936337,156.600058,11,0.0,0.833333,0.0,0.166667,0.01582312625
C17568,4,Cash Advance Revolvers,4135.663046,4500.0,0.0,0.0,3168.34945,1360.105727,1434.932593,0,0.0,0.0,0.5,0.0,0.9190362324444443
C17569,1,Low-Balance Occasional Users,129.881716,1500.0,0.0,672.0,0.0,775.413322,161.436088,8,0.0,0.666667,0.0,0.0,0.08658781066666667
C17570,1,Low-Balance Occasional Users,228.107524,5000.0,216.9,293.42,0.0,552.200643,182.025154,23,0.333333,1.0,0.0,0.0,0.045621504800000004
C17571,1,Low-Balance Occasional Users,277.308988,2500.0,500.0,1088.34,0.0,1316.907062,217.35947,18,0.083333,0.916667,0.0,0.083333,0.1109235952
C17572,2,Full-Payment Transactors,20.920544,4000.0,0.0,392.96,0.0,324.004832,108.557891,8,0.0,0.583333,0.0,0.5,0.005230136
C17573,3,Active Purchasers,1462.74666,1700.0,2113.74,286.63,0.0,2893.730422,757.436645,34,0.666667,1.0,0.0,0.0,0.860439211764706
C17574,2,Full-Payment Transactors,328.436912,1000.0,2408.82,330.0,0.0,2339.534377,364.97283,31,0.333333,0.333333,0.0,0.5,0.328436912
C17575,1,Low-Balance Occasional Users,11.772828,1200.0,101.0,0.0,0.0,164.865563,168.403178,2,0.166667,0.0,0.0,0.0,0.00981069
C17576,4,Cash Advance Revolvers,6105.102208,9000.0,0.0,248.73,8554.169846,1824.639869,2173.252529,2,0.0,0.083333,0.75,0.0,0.6783446897777778
C17577,0,High-Utilization Revolvers,1223.783946,1200.0,0.0,135.24,0.0,328.934771,678.336519,12,0.0,1.0,0.0,0.0,1.0
C17578,1,Low-Balance Occasional Users,659.121167,1500.0,0.0,458.5,0.0,65.156724,2883.926424,11,0.0,0.916667,0.0,0.0,0.43941411133333336
C17579,3,Active Purchasers,4228.417754,13450.0,11994.71,0.0,496.521561,508.797444,1725.645623,8,0.25,0.0,0.083333,0.0,0.31438050215613383
C17580,1,Low-Balance Occasional Users,384.803407,1000.0,291.0,258.0,0.0,569.597465,610.732047,9,0.083333,0.416667,0.0,0.0,0.384803407
C17581,1,Low-Balance Occasional Users,141.656741,1200.0,1109.83,0.0,379.155222,0.0,312.343947,3,0.166667,0.0,0.083333,0.0,0.11804728416666667
C17582,1,Low-Balance Occasional Users,18.120946,1500.0,57.0,0.0,0.0,118.438703,54.138711,1,0.166667,0.0,0.0,0.0,0.012080630666666667
C17583,1,Low-Balance Occasional Users,1150.04204,3500.0,318.67,964.78,47.044876,2430.864396,419.675603,27,0.25,0.916667,0.083333,0.0,0.32858344
C17584,1,Low-Balance Occasional Users,158.512412,3000.0,713.64,0.0,0.0,1121.322787,96.145734,2,0.083333,0.0,0.0,0.0,0.05283747066666667
C17585,4,Cash Advance Revolvers,4925.078801,9000.0,194.6,0.0,2746.434556,5149.230429,1825.521318,4,0.333333,0.0,0.416667,0.0,0.5472309778888889
C17586,1,Low-Balance Occasional Users,61.653547,3777.777778,0.0,1194.22,0.0,1775.371596,101.147508,20,0.0,0.666667,0.0,0.0,0.016320056557863526
C17587,0,High-Utilization Revolvers,1669.488962,1800.0,0.0,0.0,254.011804,571.589438,494.062935,0,0.0,0.0,0.166667,0.0,0.9274938677777778
C17588,1,Low-Balance Occasional Users,23.587067,3500.0,0.0,837.48,0.0,775.895535,3.300026,12,0.0,1.0,0.0,0.166667,0.006739162
C17589,1,Low-Balance Occasional Users,61.253237,2700.0,78.0,299.86,0.0,347.206621,177.060952,24,0.166667,1.0,0.0,0.083333,0.022686384074074074
C17590,0,High-Utilization Revolvers,622.55987,1500.0,221.84,121.62,1898.121821,964.143984,554.592269,13,0.333333,0.166667,0.583333,0.083333,0.41503991333333334
C17591,0,High-Utilization Revolvers,677.077167,700.0,0.0,119.19,181.735735,504.762147,641.307637,5,0.0,0.416667,0.083333,0.0,0.9672530957142857
C17593,1,Low-Balance Occasional Users,2.910578,3000.0,0.0,56.94,0.0,129.412694,42.033228,3,0.0,0.25,0.0,0.272727,0.0009701926666666667
C17594,0,High-Utilization Revolvers,807.555134,1000.0,0.0,242.06,0.0,1610.237285,504.351185,6,0.0,0.5,0.0,0.0,0.807555134
C17595,0,High-Utilization Revolvers,1099.649455,1200.0,0.0,0.0,72.841356,322.777824,309.246328,0,0.0,0.0,0.166667,0.0,0.9163745458333333
C17596,0,High-Utilization Revolvers,2369.073061,3500.0,0.0,0.0,1235.769004,3428.646118,403.8183,0,0.0,0.0,0.2,0.0,0.6768780174285715
C17597,1,Low-Balance Occasional Users,1.941328,5000.0,0.0,15.3,0.0,190.254352,117.892476,1,0.0,0.083333,0.0,0.0,0.0003882656
C17598,0,High-Utilization Revolvers,2365.48995,2500.0,0.0,0.0,1294.098177,816.5164,994.027775,0,0.0,0.0,0.666667,0.0,0.94619598
C17599,1,Low-Balance Occasional Users,1128.878514,4200.0,129.86,0.0,372.192943,767.993781,293.201194,1,0.083333,0.0,0.083333,0.0,0.26878059857142855
C17600,1,Low-Balance Occasional Users,806.446131,3000.0,0.0,0.0,916.64405,504.66084,258.248739,0,0.0,0.0,0.083333,0.0,0.268815377
C17601,2,Full-Payment Transactors,25.921726,1500.0,0.0,268.92,0.0,458.387948,146.450708,6,0.0,0.416667,0.0,1.0,0.017281150666666665
C17602,1,Low-Balance Occasional Users,531.075085,2500.0,152.4,333.33,474.10077,1657.453579,146.965562,3,0.083333,0.166667,0.083333,0.1,0.212430034
C17603,0,High-Utilization Revolvers,1578.053342,1400.0,0.0,177.21,0.0,0.0,312.343947,5,0.0,0.416667,0.0,0.0,1.0
C17604,0,High-Utilization Revolvers,1371.187284,1500.0,149.0,59.76,73.235325,447.764231,1969.536576,5,0.166667,0.166667,0.083333,0.0,0.914124856
C17605,0,High-Utilization Revolvers,484.108869,1000.0,0.0,0.0,850.784054,590.725031,184.562158,0,0.0,0.0,0.5,0.0,0.48410886900000005
C17606,2,Full-Payment Transactors,48.573636,1500.0,0.0,258.36,0.0,197.464636,81.829414,6,0.0,0.833333,0.0,0.5,0.032382424
C17607,0,High-Utilization Revolvers,709.475496,1000.0,0.0,0.0,1240.838098,1242.9897,402.871353,0,0.0,0.0,0.25,0.083333,0.709475496
C17608,0,High-Utilization Revolvers,1768.456809,3000.0,395.05,54.68,0.0,664.529374,438.283058,10,0.333333,0.333333,0.0,0.0,0.589485603
C17609,0,High-Utilization Revolvers,475.229863,1200.0,126.03,0.0,452.857459,476.74593,186.404421,1,0.090909,0.0,0.181818,0.0,0.39602488583333334
C17610,2,Full-Payment Transactors,75.244732,4500.0,384.05,239.25,0.0,579.531266,162.562704,19,0.333333,0.833333,0.0,0.727273,0.016721051555555554
C17611,2,Full-Payment Transactors,18.627266,1500.0,0.0,309.26,0.0,272.654072,122.277171,14,0.0,0.777778,0.0,0.714286,0.012418177333333332
C17612,0,High-Utilization Revolvers,980.922091,1200.0,0.0,0.0,644.770362,569.660031,251.861789,0,0.0,0.0,0.333333,0.0,0.8174350758333333
C17613,2,Full-Payment Transactors,104.311214,2000.0,1270.59,0.0,0.0,1359.473756,147.45012,8,0.583333,0.0,0.0,1.0,0.05215560700000001
C17614,0,High-Utilization Revolvers,2383.427985,2500.0,95.08,0.0,2437.054164,145.154675,16415.73279,3,0.083333,0.0,0.166667,0.0,0.9533711939999999
C17615,1,Low-Balance Occasional Users,198.951791,2500.0,0.0,0.0,1365.18629,0.0,312.343947,0,0.0,0.0,0.125,0.0,0.0795807164
C17616,1,Low-Balance Occasional Users,145.47022,1500.0,38.0,57.0,0.0,175.248349,162.398092,4,0.083333,0.166667,0.0,0.0,0.09698014666666667
C17617,1,Low-Balance Occasional Users,43.087983,3000.0,133.0,0.0,0.0,189.248952,96.858626,1,0.142857,0.0,0.0,0.0,0.014362661
C17618,0,High-Utilization Revolvers,1273.498021,1200.0,0.0,449.28,0.0,475.727103,4224.383226,12,0.0,1.0,0.0,0.0,1.0
C17619,2,Full-Payment Transactors,33.880019,3500.0,3008.55,412.57,269.61939,3977.215235,45.434563,28,0.833333,0.25,0.166667,1.0,0.009680005428571429
C17620,1,Low-Balance Occasional Users,21.881528,2500.0,89.04,0.0,0.0,193.985335,96.885791,1,0.083333,0.0,0.0,0.0,0.0087526112
C17621,0,High-Utilization Revolvers,1223.630962,1500.0,628.8,1436.7,0.0,638.997243,961.531428,46,0.166667,1.0,0.0,0.0,0.8157539746666667
C17622,0,High-Utilization Revolvers,1441.993476,3000.0,0.0,0.0,2464.684708,3206.577257,481.175275,0,0.0,0.0,0.333333,0.0,0.48066449200000005
C17623,0,High-Utilization Revolvers,1070.631288,1200.0,651.91,0.0,40.07681,258.767714,3520.912186,43,0.416667,0.0,0.083333,0.0,0.89219274
C17624,1,Low-Balance Occasional Users,594.268871,2500.0,966.8,69.96,0.0,198.237134,260.480387,17,0.416667,0.25,0.0,0.0,0.2377075484
C17625,2,Full-Payment Transactors,25.715061,5000.0,449.32,0.0,0.0,1086.379588,131.749774,4,0.166667,0.0,0.0,1.0,0.0051430122
C17626,0,High-Utilization Revolvers,1439.410201,1500.0,184.7,0.0,0.0,299.988581,4792.61355,2,0.166667,0.0,0.0,0.0,0.9596068006666666
C17628,1,Low-Balance Occasional Users,543.815182,3000.0,0.0,0.0,45.475577,593.946163,261.125552,0,0.0,0.0,0.083333,0.0,0.18127172733333335
C17629,4,Cash Advance Revolvers,36.979201,2500.0,0.0,0.0,4262.120108,22099.47812,173.24367,0,0.0,0.0,0.166667,0.0,0.014791680400000002
C17630,4,Cash Advance Revolvers,9220.534572,12500.0,777.66,642.65,9816.782544,4257.372749,4696.075967,77,0.25,1.0,0.833333,0.0,0.73764276576
C17631,4,Cash Advance Revolvers,6631.790101,9000.0,74.17,0.0,4618.934859,1652.029653,1516.892745,1,0.090909,0.0,0.454545,0.0,0.7368655667777777
C17632,3,Active Purchasers,39.251217,3500.0,339.1,727.52,204.615371,1340.881787,102.273663,49,0.833333,0.916667,0.083333,0.5,0.011214633428571428
C17633,1,Low-Balance Occasional Users,2.02217,1200.0,0.0,0.0,438.924394,1767.395484,87.32882,0,0.0,0.0,0.090909,0.0,0.0016851416666666668
C17634,2,Full-Payment Transactors,38.068219,2500.0,0.0,799.92,0.0,553.927866,85.990408,12,0.0,1.0,0.0,0.333333,0.0152272876
C17635,0,High-Utilization Revolvers,578.795795,2500.0,105.0,889.12,2578.563752,2369.347633,114.089533,12,0.166667,0.833333,0.75,0.0,0.231518318
C17636,0,High-Utilization Revolvers,1325.679991,3000.0,687.57,397.3,3330.913556,4135.414563,405.944341,16,0.333333,0.833333,0.416667,0.090909,0.44189333033333333
C17637,0,High-Utilization Revolvers,743.52828,800.0,158.95,0.0,0.0,250.349363,185.179066,3,0.375,0.0,0.0,0.0,0.9294103499999999
C17638,1,Low-Balance Occasional Users,0.0,2700.0,54.0,126.66,0.0,221.27715,312.343947,7,0.083333,0.5,0.0,0.0,0.0
C17639,1,Low-Balance Occasional Users,41.789262,4000.0,501.95,319.56,109.91813,969.030384,132.158949,11,0.083333,0.833333,0.083333,0.3,0.0104473155
C17640,0,High-Utilization Revolvers,987.110602,1200.0,0.0,0.0,1139.392895,139.607827,232.004681,0,0.0,0.0,0.142857,0.0,0.8225921683333333
C17641,2,Full-Payment Transactors,11.981427,1000.0,0.0,187.55,0.0,261.920143,160.970746,9,0.0,0.75,0.0,0.625,0.011981427
C17642,1,Low-Balance Occasional Users,11.316443,3000.0,112.23,0.0,0.0,636.15056,88.670668,1,0.083333,0.0,0.0,0.0,0.0037721476666666663
C17643,1,Low-Balance Occasional Users,0.0,4000.0,0.0,300.0,0.0,5228.819138,81.403177,1,0.0,0.083333,0.0,0.0,0.0
