customer_id,age,gender,region,tenure_months,loyalty_tier,preferred_channel,purchase_count_12m,avg_order_value,total_spend_12m,days_since_last_purchase,preferred_category,category_count,returns_count_12m,return_rate,email_open_rate,email_click_rate,app_sessions_30d,days_since_app_login,promo_response_rate,lapse_flag
CUST003966,40,Female,Northeast,2,Silver,Online,11,46.62,447.14,68,Home & Garden,2,1,0.091,0.277,0.039,8.0,58.0,0.219,0
CUST003967,37,Male,West,1,Silver,Omnichannel,7,96.13,605.56,82,Apparel,1,0,0.0,0.198,0.02,6.0,48.0,0.157,0
CUST003968,18,Male,Southeast,45,Silver,In-Store,3,182.66,589.49,148,Apparel,1,1,0.333,0.081,0.025,2.0,87.0,0.074,1
CUST003969,31,Male,West,19,Silver,Online,8,71.91,635.17,105,Sports,1,2,0.25,0.197,0.025,8.0,53.0,0.128,1
CUST003970,26,Female,Southwest,12,Silver,Omnichannel,14,20.82,281.25,38,Beauty,3,1,0.071,0.295,0.036,11.0,24.0,0.246,0
CUST003971,51,Male,Midwest,1,Silver,Online,9,28.58,231.31,71,Beauty,2,0,0.0,0.226,0.029,7.0,42.0,0.167,0
CUST003972,38,Male,Southeast,18,Silver,Omnichannel,4,57.48,200.64,138,Sports,1,0,0.0,0.084,0.036,1.0,77.0,0.044,1
CUST003973,38,Male,Southwest,11,Silver,Online,7,39.78,254.72,93,Apparel,1,0,0.0,,,6.0,52.0,0.149,1
CUST003974,41,Male,Southwest,14,Bronze,In-Store,3,53.09,182.19,128,Electronics,1,0,0.0,0.069,0.027,2.0,76.0,0.086,1
CUST003975,29,Female,Northeast,21,Gold,Omnichannel,11,97.49,966.31,86,Apparel,2,0,0.0,0.219,0.081,10.0,41.0,0.179,0
CUST003976,63,Female,Southwest,22,Silver,Online,5,48.42,212.04,118,Beauty,1,0,0.0,0.1,0.039,3.0,77.0,,1
CUST003977,60,Female,Northeast,71,Gold,Online,5,302.7,1643.12,121,Apparel,1,0,0.0,,,,,0.132,1
CUST003978,64,Female,Southeast,23,Silver,In-Store,11,18.09,205.88,78,Beauty,2,1,0.091,,,8.0,49.0,0.169,0
CUST003979,51,Female,West,9,Bronze,In-Store,1,79.62,80.45,143,Electronics,1,0,0.0,0.025,0.009,2.0,87.0,0.03,1
CUST003980,41,Female,West,8,Bronze,Online,5,16.98,83.57,113,Electronics,1,1,0.2,0.1,0.03,3.0,79.0,0.102,1
CUST003981,64,Female,West,14,Bronze,Omnichannel,3,30.06,95.64,152,Sports,1,0,0.0,0.165,0.049,4.0,72.0,0.064,1
CUST003982,32,Male,Northeast,6,Silver,In-Store,5,98.4,521.28,110,Electronics,1,0,0.0,0.107,0.033,4.0,65.0,0.093,1
CUST003983,29,Female,Northeast,10,Bronze,Online,10,15.0,146.6,97,Electronics,3,2,0.2,0.236,0.036,7.0,47.0,0.16,1
CUST003984,33,Other,Southwest,40,Gold,In-Store,13,67.22,804.19,83,Sports,2,2,0.154,0.228,0.046,10.0,90.0,0.194,0
CUST003985,49,Female,Northeast,43,Silver,Online,13,22.86,327.61,43,Beauty,3,2,0.154,,,10.0,29.0,0.238,0
CUST003986,31,Female,Northeast,21,Silver,Omnichannel,9,51.99,420.83,93,Electronics,3,0,0.0,0.17,0.069,,,0.182,1
CUST003987,39,Male,West,19,Silver,Online,11,35.13,390.37,79,Home & Garden,2,1,0.091,0.226,0.051,7.0,52.0,0.211,0
CUST003988,19,Female,West,12,Silver,Online,4,55.14,233.31,113,Electronics,3,0,0.0,0.106,0.047,4.0,65.0,,1
CUST003989,48,Female,Southeast,22,Bronze,Online,1,72.12,75.12,150,Home & Garden,1,0,0.0,0.024,0.003,1.0,87.0,0.032,1
CUST003990,20,Male,Northeast,36,Gold,Omnichannel,8,114.56,949.14,90,Apparel,1,0,0.0,0.216,0.048,6.0,58.0,0.131,0
CUST003991,28,Male,Southwest,29,Silver,Online,9,60.18,568.02,86,Sports,1,0,0.0,0.179,0.053,8.0,63.0,0.151,0
CUST003992,59,Male,Southwest,1,Silver,Online,6,84.01,560.87,115,Home & Garden,1,1,0.167,0.118,0.037,4.0,60.0,0.103,1
CUST003993,58,Female,Northeast,28,Silver,In-Store,8,52.08,399.82,99,Electronics,3,1,0.125,0.155,0.059,5.0,65.0,0.153,1
CUST003994,47,Female,Midwest,28,Bronze,Online,6,21.33,132.87,95,Home & Garden,1,0,0.0,0.155,0.055,5.0,55.0,0.124,1
CUST003995,45,Female,Southeast,2,Bronze,Online,6,24.59,156.26,156,Apparel,2,0,0.0,0.127,0.043,6.0,65.0,0.111,1
CUST003996,34,Male,West,3,Gold,In-Store,8,155.12,1274.59,106,Apparel,2,0,0.0,0.198,0.087,,,0.174,1
CUST003997,31,Female,Southeast,34,Silver,Online,10,23.23,260.39,64,Home & Garden,2,0,0.0,0.243,0.075,10.0,38.0,,0
CUST003998,36,Male,West,18,Silver,In-Store,9,62.39,587.58,92,Apparel,2,0,0.0,0.224,0.023,7.0,40.0,0.22,1
CUST003999,20,Male,Midwest,37,Silver,Online,8,61.69,482.33,87,Beauty,2,1,0.125,0.184,0.058,5.0,49.0,0.14,0
CUST004000,45,Male,Midwest,4,Silver,In-Store,8,59.3,523.58,111,Sports,1,0,0.0,0.216,0.079,4.0,61.0,,1
CUST004001,42,Other,West,1,Silver,Online,4,111.71,445.44,143,Food & Beverage,1,0,0.0,0.058,0.024,1.0,79.0,0.108,1
CUST004002,28,Male,Midwest,3,Silver,In-Store,9,34.75,315.58,85,Beauty,2,0,0.0,0.183,0.043,6.0,64.0,0.148,0
CUST004003,63,Male,West,13,Silver,Online,11,47.08,530.66,73,Food & Beverage,3,1,0.091,0.231,0.027,8.0,47.0,,0
CUST004004,50,Male,Southeast,16,Bronze,Online,4,43.01,162.89,120,Apparel,1,0,0.0,0.11,0.016,6.0,79.0,0.085,1
CUST004005,51,Male,Northeast,42,Bronze,Online,9,15.0,144.01,87,Home & Garden,2,1,0.111,0.233,0.097,8.0,43.0,0.187,0
CUST004006,35,Female,Midwest,27,Bronze,Online,7,32.06,197.36,116,Apparel,1,0,0.0,0.098,0.042,4.0,67.0,0.099,1
CUST004007,41,Female,Midwest,72,Platinum,Online,16,115.11,2045.56,34,Apparel,3,1,0.062,0.318,0.058,13.0,20.0,,0
CUST004008,50,Female,Midwest,1,Silver,In-Store,3,225.14,727.0,138,Beauty,3,0,0.0,0.198,0.067,3.0,71.0,0.067,1
CUST004009,44,Female,West,3,Silver,In-Store,6,106.2,609.22,129,Electronics,2,3,0.5,0.082,0.022,4.0,78.0,0.096,1
CUST004010,64,Female,Midwest,1,Silver,Online,10,71.66,657.78,69,Apparel,3,1,0.1,0.279,0.087,9.0,63.0,0.194,0
CUST004011,39,Female,Southwest,17,Bronze,Online,6,20.85,120.89,112,Electronics,2,1,0.167,0.157,0.018,,,,1
CUST004012,34,Male,Midwest,6,Gold,In-Store,12,62.16,814.18,45,Apparel,3,0,0.0,0.267,0.117,10.0,48.0,0.267,0
CUST004013,50,Other,Southeast,25,Silver,Omnichannel,9,58.5,452.51,76,Apparel,4,1,0.111,0.236,0.063,7.0,75.0,0.159,0
CUST004014,24,Male,Northeast,3,Platinum,Online,12,281.13,3341.1,87,Apparel,2,1,0.083,0.267,0.099,11.0,32.0,,0
CUST004015,54,Female,West,2,Bronze,Online,5,16.07,74.42,116,Apparel,1,1,0.2,0.088,0.025,2.0,74.0,0.105,1
CUST004016,23,Female,Northeast,13,Bronze,Online,4,22.74,101.19,113,Sports,1,0,0.0,0.113,0.045,3.0,76.0,0.1,1
CUST004017,50,Male,Northeast,10,Gold,Online,8,127.53,993.87,95,Electronics,2,0,0.0,,,5.0,57.0,0.171,1
CUST004018,32,Male,Northeast,38,Gold,Online,11,160.96,1875.68,83,Electronics,3,0,0.0,0.223,0.047,7.0,44.0,,0
CUST004019,48,Male,Midwest,39,Bronze,Omnichannel,3,68.85,197.74,154,Apparel,1,0,0.0,0.104,0.029,,,0.035,1
CUST004020,54,Male,Midwest,2,Silver,In-Store,10,42.29,401.29,81,Apparel,2,0,0.0,0.251,0.095,9.0,41.0,0.19,0
CUST004021,44,Female,Northeast,36,Silver,Online,9,81.54,695.52,125,Apparel,2,0,0.0,0.19,0.037,7.0,50.0,0.161,1
CUST004022,25,Other,Midwest,18,Platinum,Omnichannel,10,250.75,2641.53,70,Beauty,2,0,0.0,0.219,0.082,8.0,42.0,,0
CUST004023,29,Female,Southeast,15,Bronze,Online,5,34.7,197.66,108,Food & Beverage,2,0,0.0,0.114,0.04,4.0,64.0,0.104,1
CUST004024,31,Female,West,2,Gold,Online,14,75.63,966.11,75,Beauty,3,2,0.143,0.262,0.027,10.0,31.0,0.282,0
CUST004025,18,Male,West,29,Bronze,Online,4,47.4,197.79,133,Sports,1,0,0.0,0.056,0.023,1.0,75.0,0.063,1
CUST004026,57,Male,West,1,Silver,Online,9,70.71,591.61,99,Sports,2,1,0.111,0.207,0.058,6.0,49.0,0.231,1
CUST004027,43,Female,Midwest,7,Gold,Omnichannel,11,94.16,1051.09,51,Electronics,3,1,0.091,0.287,0.122,10.0,38.0,0.209,0
CUST004028,26,Other,Northeast,2,Bronze,Online,3,36.21,109.99,126,Beauty,1,0,0.0,0.167,0.017,3.0,70.0,0.085,1
CUST004029,62,Female,West,16,Bronze,In-Store,1,108.47,106.84,164,Beauty,2,0,0.0,0.055,0.022,3.0,84.0,0.045,1
CUST004030,32,Male,Southeast,22,Silver,Omnichannel,12,38.68,463.97,57,Electronics,4,0,0.0,0.256,0.095,,,0.215,0
CUST004031,45,Female,Southeast,48,Gold,Online,15,81.52,1362.28,92,Food & Beverage,3,1,0.067,0.23,0.076,8.0,51.0,0.203,1
CUST004032,30,Female,Southwest,29,Bronze,In-Store,7,15.0,92.04,96,Food & Beverage,4,1,0.143,0.174,0.054,6.0,60.0,0.129,1
CUST004033,18,Female,Southwest,71,Gold,In-Store,9,93.15,921.42,85,Home & Garden,2,0,0.0,0.17,0.053,6.0,51.0,0.183,0
CUST004034,22,Female,Southwest,31,Silver,Omnichannel,8,29.34,232.07,88,Electronics,2,0,0.0,0.178,0.07,7.0,50.0,0.156,0
CUST004035,35,Female,Southwest,7,Silver,Online,11,38.48,402.15,57,Electronics,2,1,0.091,0.252,0.113,10.0,41.0,0.236,0
CUST004036,54,Male,West,17,Bronze,Online,8,15.0,108.38,85,Home & Garden,1,2,0.25,0.165,0.043,6.0,53.0,0.145,0
CUST004037,46,Female,West,13,Silver,Omnichannel,5,46.65,255.28,120,Apparel,2,1,0.2,0.209,0.062,2.0,75.0,0.082,1
CUST004038,43,Male,Southeast,18,Gold,Online,7,138.35,995.19,125,Electronics,1,2,0.286,0.107,0.018,2.0,76.0,0.116,1
CUST004039,18,Female,Southwest,18,Silver,Online,15,18.24,292.35,54,Apparel,3,3,0.2,0.267,0.063,9.0,37.0,0.242,0
CUST004040,59,Female,Southwest,26,Bronze,In-Store,3,62.56,177.26,158,Home & Garden,1,0,0.0,0.162,0.026,1.0,96.0,0.042,1
CUST004041,45,Female,Southeast,1,Bronze,Online,10,15.0,145.18,89,Home & Garden,2,2,0.2,0.249,0.026,7.0,45.0,0.214,0
CUST004042,40,Male,Midwest,30,Silver,In-Store,7,49.15,386.74,121,Home & Garden,1,0,0.0,0.127,0.045,,,,1
CUST004043,57,Male,Northeast,3,Silver,Omnichannel,2,99.57,226.69,149,Apparel,1,1,0.5,0.072,0.015,0.0,85.0,0.048,1
CUST004044,59,Female,Southwest,1,Silver,In-Store,10,50.6,542.41,69,Food & Beverage,2,1,0.1,0.218,0.088,7.0,41.0,0.183,0
CUST004045,58,Male,Midwest,16,Gold,In-Store,9,94.29,912.11,90,Home & Garden,2,1,0.111,0.193,0.052,7.0,47.0,0.15,0
CUST004046,38,Male,Southeast,19,Silver,Online,8,38.41,325.2,90,Home & Garden,1,3,0.375,0.211,0.08,5.0,62.0,0.161,0
CUST004047,27,Male,Southeast,1,Platinum,Omnichannel,6,333.3,2052.12,112,Home & Garden,1,1,0.167,0.104,0.026,5.0,63.0,0.094,1
CUST004048,55,Female,Southwest,15,Gold,In-Store,14,117.99,1698.98,40,Home & Garden,3,2,0.143,0.301,0.118,10.0,31.0,0.288,0
CUST004049,22,Male,Midwest,16,Silver,Online,8,63.22,576.13,101,Food & Beverage,4,0,0.0,0.186,0.074,7.0,57.0,0.157,1
CUST004050,69,Female,Midwest,1,Gold,Online,7,180.97,1362.15,118,Home & Garden,3,1,0.143,0.13,0.034,4.0,61.0,0.145,1
CUST004051,42,Male,Midwest,27,Silver,Omnichannel,4,144.92,606.69,117,Home & Garden,1,0,0.0,0.086,0.037,3.0,82.0,0.085,1
CUST004052,27,Female,Northeast,5,Bronze,Online,3,37.48,101.95,119,Beauty,1,0,0.0,0.08,0.016,,,0.058,1
CUST004053,24,Male,Northeast,34,Gold,Online,10,77.52,886.15,69,Electronics,3,1,0.1,0.202,0.047,,,0.224,0
CUST004054,24,Female,Midwest,8,Silver,Online,5,44.38,223.25,124,Apparel,1,0,0.0,0.122,0.033,6.0,71.0,0.117,1
CUST004055,43,Female,Midwest,14,Silver,Online,2,103.86,235.37,150,Electronics,1,0,0.0,0.008,0.003,,,0.028,1
CUST004056,41,Male,Southeast,48,Silver,Online,4,164.07,698.33,113,Apparel,1,0,0.0,0.187,0.045,4.0,70.0,0.093,1
CUST004057,24,Female,Midwest,36,Silver,Omnichannel,12,19.38,200.47,55,Electronics,2,1,0.083,0.295,0.038,10.0,34.0,0.245,0
CUST004058,37,Female,Northeast,33,Silver,In-Store,9,59.35,540.4,75,Electronics,2,1,0.111,0.209,0.021,,,0.189,0
CUST004059,22,Male,Southwest,3,Silver,In-Store,4,151.97,679.49,110,Home & Garden,1,0,0.0,0.163,0.066,5.0,80.0,0.091,1
CUST004060,50,Female,Southeast,1,Gold,Online,12,92.97,965.62,64,Home & Garden,2,1,0.083,0.244,0.079,8.0,44.0,0.231,0
CUST004061,41,Female,Northeast,20,Gold,Online,12,73.65,981.03,56,Electronics,4,0,0.0,0.319,0.051,,,,0
CUST004062,36,Male,Northeast,11,Gold,Online,15,115.88,1797.33,40,Electronics,4,0,0.0,0.299,0.124,11.0,22.0,0.246,0
CUST004063,23,Male,Northeast,52,Silver,Online,13,21.4,240.19,54,Apparel,2,3,0.231,0.305,0.108,10.0,35.0,0.23,0
CUST004064,37,Female,Northeast,9,Silver,In-Store,8,81.27,625.51,92,Sports,1,2,0.25,0.151,0.056,6.0,56.0,,1
CUST004065,36,Female,Southeast,11,Gold,Online,9,129.48,1001.07,84,Apparel,3,1,0.111,0.205,0.053,7.0,46.0,0.168,0
CUST004066,46,Female,West,16,Silver,Online,10,81.34,691.81,82,Electronics,2,0,0.0,0.177,0.064,6.0,49.0,0.148,0
CUST004067,44,Female,Southeast,35,Silver,Omnichannel,11,23.25,286.17,74,Apparel,3,0,0.0,0.263,0.082,10.0,30.0,0.217,0
CUST004068,53,Male,Midwest,6,Silver,Online,9,41.94,405.61,87,Food & Beverage,5,2,0.222,,,6.0,78.0,,0
CUST004069,35,Male,Southwest,62,Silver,Omnichannel,4,55.02,206.18,137,Home & Garden,1,1,0.25,0.046,0.01,3.0,90.0,0.054,1
CUST004070,18,Female,Southeast,17,Bronze,Online,2,30.77,54.41,145,Apparel,1,0,0.0,0.082,0.024,0.0,80.0,0.019,1
CUST004071,55,Female,West,40,Silver,Online,10,29.05,251.67,63,Electronics,2,1,0.1,0.269,0.03,9.0,49.0,0.21,0
CUST004072,28,Male,Northeast,16,Silver,In-Store,6,77.0,519.83,142,Sports,2,1,0.167,0.135,0.021,4.0,59.0,,1
CUST004073,26,Female,Northeast,32,Gold,Online,6,172.98,1076.97,130,Electronics,3,0,0.0,0.214,0.086,5.0,67.0,0.13,1
CUST004074,41,Female,Midwest,1,Bronze,Online,4,15.0,53.89,131,Beauty,1,0,0.0,0.081,0.027,1.0,75.0,0.048,1
CUST004075,46,Female,Southeast,35,Bronze,Online,1,38.94,41.06,152,Home & Garden,1,0,0.0,0.034,0.013,2.0,83.0,0.031,1
CUST004076,34,Male,Southwest,16,Silver,Online,9,32.93,340.73,68,Home & Garden,2,1,0.111,0.245,0.073,9.0,42.0,0.217,0
CUST004077,34,Male,Northeast,13,Platinum,In-Store,13,156.14,2205.21,61,Sports,4,0,0.0,0.273,0.069,10.0,32.0,0.254,0
CUST004078,36,Female,Midwest,2,Gold,In-Store,9,90.58,802.14,90,Apparel,2,2,0.222,0.169,0.065,,,0.131,0
CUST004079,61,Female,Midwest,29,Gold,Online,9,144.61,1424.16,76,Food & Beverage,4,0,0.0,,,9.0,42.0,,0
CUST004080,41,Male,Northeast,3,Silver,Online,6,101.5,653.63,103,Beauty,2,0,0.0,0.138,0.047,5.0,66.0,0.122,1
CUST004081,28,Female,West,4,Gold,Omnichannel,10,124.82,1094.17,66,Sports,3,0,0.0,0.273,0.086,9.0,40.0,0.196,0
CUST004082,28,Male,Midwest,2,Gold,Online,11,66.73,827.77,61,Apparel,2,0,0.0,0.238,0.027,9.0,36.0,,0
CUST004083,38,Male,West,1,Gold,In-Store,10,76.18,849.58,68,Apparel,3,1,0.1,0.268,0.058,9.0,40.0,0.208,0
CUST004084,45,Male,West,23,Gold,Omnichannel,10,78.84,809.82,83,Apparel,2,0,0.0,0.185,0.052,6.0,48.0,0.168,0
CUST004085,48,Male,Southeast,6,Silver,Online,4,55.88,224.07,118,Home & Garden,1,1,0.25,0.087,0.01,3.0,71.0,0.089,1
CUST004086,43,Female,Midwest,3,Silver,Online,9,54.79,452.83,96,Apparel,1,2,0.222,0.178,0.037,,,0.124,1
CUST004087,30,Female,Southeast,8,Gold,Omnichannel,12,76.13,1005.22,86,Food & Beverage,3,0,0.0,0.249,0.026,8.0,43.0,,0
CUST004088,36,Male,Northeast,15,Silver,Online,10,74.79,732.62,84,Beauty,2,1,0.1,0.189,0.037,,,0.164,0
CUST004089,52,Female,Northeast,15,Silver,Online,5,63.3,324.03,130,Sports,2,1,0.2,0.138,0.061,,,0.106,1
CUST004090,25,Female,Southwest,10,Silver,In-Store,10,61.96,558.28,73,Home & Garden,2,1,0.1,0.268,0.069,7.0,48.0,0.177,0
CUST004091,35,Male,Midwest,15,Silver,Online,5,89.87,410.77,105,Beauty,1,0,0.0,0.119,0.051,4.0,63.0,0.155,1
CUST004092,50,Female,Northeast,12,Silver,Omnichannel,7,49.93,400.38,108,Apparel,1,0,0.0,0.131,0.05,4.0,60.0,,1
CUST004093,54,Female,Northeast,38,Silver,Online,9,23.23,208.69,75,Food & Beverage,2,1,0.111,,,7.0,50.0,0.182,0
CUST004094,39,Female,Southeast,1,Gold,In-Store,12,63.06,828.4,72,Beauty,3,1,0.083,0.258,0.11,8.0,37.0,0.188,0
CUST004095,36,Female,Northeast,44,Bronze,In-Store,4,29.12,128.0,121,Electronics,1,1,0.25,0.077,0.016,3.0,72.0,0.067,1
CUST004096,23,Male,Southeast,6,Gold,In-Store,9,112.96,1163.5,76,Sports,3,0,0.0,0.2,0.044,8.0,42.0,,0
CUST004097,49,Male,Northeast,28,Silver,In-Store,5,36.2,207.22,111,Sports,1,0,0.0,0.097,0.02,5.0,90.0,0.095,1
CUST004098,60,Female,Northeast,11,Bronze,Omnichannel,5,38.46,189.82,129,Apparel,1,1,0.2,,,4.0,59.0,,1
CUST004099,77,Female,West,7,Bronze,Omnichannel,2,73.0,165.72,147,Food & Beverage,1,2,1.0,0.05,0.006,1.0,95.0,0.032,1
CUST004100,47,Male,Southwest,21,Silver,Online,12,54.15,623.57,57,Electronics,3,0,0.0,0.287,0.111,11.0,31.0,0.24,0
CUST004101,41,Male,Southeast,32,Gold,In-Store,13,124.92,1676.4,50,Electronics,4,1,0.077,0.302,0.039,11.0,32.0,,0
CUST004102,29,Female,West,13,Silver,Online,13,47.16,672.25,48,Apparel,5,0,0.0,0.359,0.096,10.0,27.0,0.257,0
CUST004103,18,Male,Northeast,13,Silver,Online,9,44.44,449.61,83,Sports,3,0,0.0,0.23,0.029,7.0,45.0,0.178,0
CUST004104,44,Male,West,1,Bronze,Online,4,32.0,128.92,110,Home & Garden,2,0,0.0,0.136,0.045,3.0,68.0,,1
CUST004105,74,Male,Northeast,56,Bronze,In-Store,8,23.81,185.79,90,Food & Beverage,1,0,0.0,0.184,0.047,7.0,54.0,0.167,0
CUST004106,59,Male,West,41,Bronze,Online,2,37.77,80.72,136,Sports,1,0,0.0,0.07,0.007,3.0,89.0,0.07,1
CUST004107,57,Male,Southwest,11,Silver,In-Store,11,72.82,790.43,61,Sports,4,0,0.0,0.303,0.076,10.0,41.0,,0
CUST004108,45,Female,West,31,Gold,Online,8,134.09,1128.01,93,Food & Beverage,1,2,0.25,0.164,0.037,6.0,79.0,0.179,1
CUST004109,47,Male,West,8,Silver,Omnichannel,7,99.06,756.71,87,Sports,1,0,0.0,0.19,0.08,6.0,64.0,0.163,0
CUST004110,18,Other,Midwest,28,Silver,Online,9,36.62,363.31,68,Apparel,2,0,0.0,0.21,0.065,8.0,41.0,,0
CUST004111,52,Female,Southeast,15,Silver,Omnichannel,5,61.16,283.26,117,Apparel,1,0,0.0,,,4.0,65.0,0.125,1
CUST004112,33,Female,West,13,Silver,In-Store,5,55.68,284.37,119,Home & Garden,1,0,0.0,0.126,0.019,4.0,68.0,0.102,1
CUST004113,32,Female,Midwest,1,Silver,Omnichannel,7,122.86,737.48,122,Apparel,2,0,0.0,0.1,0.014,3.0,66.0,0.08,1
CUST004114,37,Female,Northeast,72,Gold,In-Store,8,137.12,1194.95,112,Sports,1,1,0.125,0.137,0.022,5.0,59.0,0.118,1
CUST004115,37,Male,Midwest,39,Bronze,In-Store,7,15.0,93.19,120,Food & Beverage,1,1,0.143,0.12,0.052,4.0,59.0,0.122,1
CUST004116,31,Male,West,34,Gold,Online,7,144.8,1126.62,101,Apparel,2,0,0.0,0.159,0.021,6.0,58.0,0.109,1
CUST004117,42,Male,Northeast,8,Bronze,In-Store,9,18.2,159.22,76,Apparel,2,0,0.0,,,6.0,46.0,0.159,0
CUST004118,34,Male,West,7,Silver,Online,13,66.1,773.53,52,Home & Garden,3,3,0.231,0.25,0.032,9.0,37.0,0.219,0
CUST004119,43,Female,West,18,Bronze,Online,12,15.0,195.97,65,Beauty,2,2,0.167,0.233,0.085,9.0,65.0,0.189,0
CUST004120,21,Other,Northeast,41,Gold,In-Store,11,111.15,1112.72,88,Home & Garden,2,0,0.0,0.256,0.06,9.0,32.0,0.274,0
CUST004121,39,Male,Midwest,60,Silver,Online,9,43.08,375.44,91,Electronics,3,1,0.111,0.163,0.051,5.0,53.0,0.134,1
CUST004122,26,Female,Southwest,6,Gold,Online,11,87.67,983.72,96,Electronics,3,0,0.0,,,7.0,62.0,0.207,1
CUST004123,33,Female,Southwest,20,Silver,Online,5,44.62,213.73,107,Beauty,2,0,0.0,0.105,0.026,3.0,67.0,0.124,1
CUST004124,44,Male,Southeast,28,Gold,Online,13,107.77,1266.1,44,Beauty,3,1,0.077,,,10.0,30.0,0.259,0
CUST004125,19,Female,Southeast,5,Bronze,Online,6,17.0,99.13,96,Electronics,1,1,0.167,0.143,0.031,4.0,55.0,0.116,1
CUST004126,30,Female,Northeast,11,Gold,Online,12,83.67,896.88,49,Electronics,2,2,0.167,0.279,0.046,,,0.268,0
CUST004127,49,Male,Northeast,4,Silver,Online,8,73.1,623.25,85,Home & Garden,2,2,0.25,0.241,0.065,7.0,54.0,0.141,0
CUST004128,22,Female,Southeast,26,Silver,In-Store,8,70.99,511.95,100,Home & Garden,1,1,0.125,0.161,0.066,6.0,58.0,0.158,1
CUST004129,66,Female,Southwest,43,Silver,Online,9,78.22,700.26,78,Sports,4,1,0.111,0.229,0.055,9.0,53.0,0.176,0
CUST004130,58,Female,Southwest,46,Gold,Omnichannel,12,120.84,1476.35,45,Electronics,3,1,0.083,0.275,0.114,,,0.228,0
CUST004131,35,Female,West,24,Silver,Omnichannel,5,108.94,617.43,139,Food & Beverage,1,0,0.0,0.141,0.052,4.0,87.0,0.088,1
CUST004132,30,Female,Southeast,9,Bronze,Online,9,20.33,159.82,106,Electronics,1,0,0.0,0.145,0.052,5.0,65.0,0.122,1
CUST004133,44,Male,Northeast,23,Silver,Online,5,59.16,334.0,148,Beauty,1,2,0.4,0.072,0.027,2.0,73.0,0.056,1
CUST004134,21,Female,Midwest,43,Gold,Online,13,70.01,830.46,49,Beauty,3,1,0.077,0.256,0.089,9.0,33.0,0.246,0
CUST004135,18,Female,West,21,Bronze,Omnichannel,3,52.12,172.35,119,Beauty,1,0,0.0,0.138,0.024,2.0,70.0,,1
CUST004136,35,Female,Midwest,11,Silver,In-Store,13,60.84,693.75,57,Electronics,5,0,0.0,0.333,0.131,,,0.272,0
CUST004137,40,Female,West,55,Gold,In-Store,12,76.29,1049.7,54,Electronics,3,1,0.083,0.359,0.083,11.0,29.0,0.237,0
CUST004138,43,Female,West,39,Silver,Omnichannel,4,92.75,405.24,148,Home & Garden,1,0,0.0,,,4.0,71.0,0.1,1
CUST004139,33,Male,West,47,Silver,Omnichannel,4,81.39,282.87,109,Beauty,1,1,0.25,0.113,0.044,3.0,79.0,0.123,1
CUST004140,59,Other,Midwest,51,Gold,Omnichannel,11,99.95,1005.15,55,Electronics,2,0,0.0,0.263,0.083,10.0,35.0,0.229,0
CUST004141,21,Female,West,11,Platinum,Omnichannel,10,216.7,2198.56,115,Electronics,1,1,0.1,0.22,0.041,5.0,55.0,0.133,1
CUST004142,26,Male,Northeast,43,Bronze,Omnichannel,2,47.22,95.11,155,Sports,1,0,0.0,0.048,0.02,4.0,95.0,0.024,1
CUST004143,48,Female,West,18,Silver,Omnichannel,8,49.7,413.02,112,Sports,1,1,0.125,0.147,0.042,,,0.135,1
CUST004144,25,Female,Southeast,1,Silver,Online,9,89.32,795.08,90,Apparel,2,1,0.111,0.193,0.021,6.0,53.0,0.154,0
CUST004145,25,Male,Southeast,22,Silver,Omnichannel,12,54.43,699.04,61,Food & Beverage,2,1,0.083,0.222,0.063,8.0,36.0,0.203,0
CUST004146,43,Female,Northeast,13,Bronze,In-Store,3,43.08,123.37,125,Home & Garden,1,0,0.0,0.075,0.033,4.0,79.0,0.063,1
CUST004147,27,Female,Northeast,7,Silver,Online,16,39.71,573.68,74,Home & Garden,5,2,0.125,0.338,0.053,13.0,12.0,0.346,0
CUST004148,40,Female,Southwest,72,Silver,Online,10,84.77,729.14,87,Apparel,3,0,0.0,0.236,0.048,8.0,59.0,0.208,0
CUST004149,32,Male,Southeast,1,Gold,In-Store,16,74.94,1136.01,27,Beauty,3,2,0.125,0.347,0.062,13.0,19.0,0.277,0
CUST004150,29,Female,Southwest,64,Gold,Online,9,201.51,1773.81,78,Food & Beverage,2,1,0.111,0.208,0.037,,,,0
CUST004151,18,Female,Northeast,3,Bronze,Omnichannel,2,26.65,55.84,145,Apparel,1,0,0.0,0.056,0.007,1.0,84.0,0.015,1
CUST004152,43,Other,Northeast,10,Silver,Online,7,27.1,207.14,112,Home & Garden,1,2,0.286,0.235,0.062,7.0,68.0,0.123,1
CUST004153,24,Female,Midwest,11,Silver,Omnichannel,8,57.2,421.92,95,Sports,2,1,0.125,0.193,0.075,,,0.168,1
CUST004154,39,Female,Southeast,28,Bronze,Online,1,31.53,31.47,132,Food & Beverage,1,0,0.0,0.109,0.02,1.0,81.0,0.033,1
CUST004155,34,Male,West,5,Bronze,Online,1,15.69,14.44,141,Apparel,2,0,0.0,0.068,0.024,3.0,104.0,0.035,1
CUST004156,39,Female,Midwest,72,Silver,Omnichannel,11,40.64,507.55,68,Sports,3,0,0.0,0.227,0.068,,,0.204,0
CUST004157,39,Male,West,30,Silver,Online,3,248.21,777.59,128,Electronics,1,0,0.0,0.085,0.015,4.0,77.0,0.054,1
